408.0,0.5110378973843004,2.028956772282284,1.5179188748979835,1.2699973348332922,-14.597812036534995,-13.398746014657114,1.199066021877881,-13.998279025596055
409.0,2.011895021461758,3.5295464150518825,1.5176513935901244,2.77072071825682,-14.597664494609758,-13.398761624341825,1.1989028702679327,-13.998213059475791
410.0,3.5122890926413866,5.030320364731467,1.5180312720900804,4.2713047286864265,-14.597813229716925,-13.398656447282358,1.1991567824345672,-13.998234838499641
411.0,5.012808211988743,6.5310790884830325,1.5182708764942898,5.771943650235888,-14.597693554418969,-13.39871987415465,1.1989736802643183,-13.998206714286809
412.0,6.513343188825239,8.031620174078139,1.5182769852529,7.272481681451689,-14.597714285885012,-13.398818321552646,1.1988959643323653,-13.998266303718829
413.0,8.014329485449384,9.531959217357564,1.5176297319081797,8.773144351403474,-14.59769459582283,-13.398745886426779,1.198948709396051,-13.998220241124805
414.0,9.514506128647723,11.032674610751203,1.51816848210348,10.273590369699463,-14.597697121736523,-13.398777482551496,1.1989196391850268,-13.998237302144009
422.0,0.46474027062303486,1.9759596912831834,1.5112194206601486,1.220349980953109,-13.505810837841857,-12.306821838149906,1.1989889996919505,-12.906316337995882
423.0,1.9584220019224292,3.469645672885836,1.5112236709634066,2.7140338374041324,-13.505552913727294,-12.306486281991715,1.1990666317355796,-12.906019597859505
424.0,3.4529407892227155,4.9639804492878765,1.511039660065161,4.2084606192552965,-13.505483478929278,-12.306540406781302,1.1989430721479764,-12.90601194285529
425.0,4.94661507983869,6.457831618726506,1.5112165388878163,5.7022233492825976,-13.50551819024118,-12.306500030132232,1.1990181601089471,-12.906009110186705
426.0,6.44062760705367,7.951546161866366,1.5109185548126964,7.196086884460017,-13.505807773897999,-12.306640010573854,1.1991677633241444,-12.906223892235927
427.0,7.934975051803406,9.445864823965886,1.5108897721624803,8.690419937884645,-13.505666042623524,-12.306537466323167,1.1991285763003567,-12.906101754473346
428.0,9.42896181801751,10.93993307264804,1.5109712546305296,10.184447445332776,-13.505679831277831,-12.306839134394687,1.1988406968831438,-12.906259482836258
436.0,0.42238601244185997,1.9271180263194723,1.5047320138776124,1.1747520193806662,-12.413379720051143,-11.214443981648861,1.198935738402282,-11.813911850850001
437.0,1.9102494788178472,3.415022094700594,1.5047726158827468,2.6626357867592207,-12.413318466808063,-11.214404008990368,1.1989144578176951,-11.813861237899214
438.0,3.3985651652983737,4.903155073105789,1.5045899078074152,4.150860119202081,-12.413357983338347,-11.21463402558628,1.1987239577520672,-11.813996004462314
439.0,4.886449435016659,6.391213981836812,1.5047645468201534,5.638831708426736,-12.413152751066201,-11.214569853442466,1.1985828976237354,-11.813861302254335
440.0,6.374613810580767,7.87908931783701,1.5044755072562426,7.126851564208888,-12.413512941804617,-11.214557419693085,1.1989555221115324,-11.814035180748851
441.0,7.862556987846477,9.367180340371073,1.5046233525245958,8.614868664108775,-12.413215337490556,-11.214422438425691,1.1987928990648644,-11.813818887958124
442.0,9.350201441292402,10.855056140552493,1.5048546992600915,10.102628790922449,-12.413361165140044,-11.214358152170549,1.199003012969495,-11.813859658655296
450.0,0.3842595796663467,1.8834247187103585,1.499165139044012,1.1338421491883526,-11.321213558756371,-10.122174310344407,1.1990392484119639,-10.72169393455039
451.0,1.8669008307095174,3.366129825718833,1.4992289950093154,2.616515328214175,-11.321141406089843,-10.1223784978487,1.198762908241143,-10.721759951969272
452.0,3.3495521085191293,4.848726780756482,1.4991746722373525,4.099139444637806,-11.321491614985504,-10.122339179920797,1.1991524350647076,-10.72191539745315
453.0,4.83254640458959,6.331098913157054,1.4985525085674638,5.581822658873322,-11.321351467794141,-10.122171967056648,1.1991795007374932,-10.721761717425395
454.0,6.314655621214751,7.813546845639593,1.4988912244248418,7.064101233427172,-11.32127954522925,-10.122312460189747,1.198967085039504,-10.7217960027095
455.0,7.797706178799904,9.296122389234242,1.4984162104343381,8.546914284017072,-11.321343385053748,-10.12239161034652,1.1989517747072274,-10.721867497700135
456.0,9.28014909020976,10.778829995237167,1.498680905027408,10.029489542723464,-11.321220919901405,-10.122220727730333,1.1990001921710718,-10.721720823815868








